id,name,numReviews,avgReviewScore,price,genres,tags,description,numFollowers
"1993200","Witch 3 Return","75","89","8.99","['Adventure', 'Casual', 'Indie']","['Mature', 'Casual', 'Adventure', 'Hentai', 'Platformer', '2D Platformer', 'Side Scroller', 'Choose Your Own Adventure', 'Puzzle Platformer', 'Hidden Object', '2D', 'Anime', 'Cute', 'Hand-drawn', 'Gothic', 'Demons', 'Mystery', 'Dark Fantasy', 'Horror', 'Nonlinear']","After passing through the hellish universe of the Jester, Chelsea falls back to earth. Back to the place where it all started. This time, not only her fate is in her hands, but also her sisters.","1197"
"1844140","Jester`s Theater Museum","71","89","7.99","['Adventure']","['Adventure', 'Mature', 'Platformer', 'Side Scroller', 'Hentai', 'Choose Your Own Adventure', 'Exploration', 'Sexual Content', '2D', 'Anime', 'Hand-drawn', 'Atmospheric', 'NSFW', 'Demons', 'Mystery', 'Dark Fantasy', 'Horror', 'Choices Matter', 'Female Protagonist', 'Multiple Endings']","Searching for her missing sister, Melissa visits a mysterious museum. You are the only one to decide whether she manages to solve its mystery and what consequences it will have.","962"
"1012030","Detective Girl of the Steam City","1600","92","14.99","['Indie', 'RPG']","['Sexual Content', 'RPG', 'Nudity', 'Female Protagonist', 'Indie', 'RPGMaker', 'Mature', 'Hentai', 'Steampunk', 'Anime', 'Adventure', 'JRPG', 'Multiple Endings', 'Detective', 'Singleplayer', 'Memes', 'NSFW', 'Visual Novel', 'Casual', 'Psychological Horror']","Play as Sophie, a private investigator not unlike Sherlock Holmes. It's up to Sophie to uncover the hidden truths of London through her investigations. What mysteries and intrigue await her? Find out in this steampunk RPG!","9999"
"1701660","Demons Rise Up!","53","55","9.99","['Casual']","['Sexual Content', 'Nudity', 'Hentai', 'LGBTQ+', 'Visual Novel', 'Casual', 'Female Protagonist', 'NSFW', 'Demons', 'Choose Your Own Adventure', '2D', 'Anime', 'Hand-drawn', 'Text-Based', 'Romance', 'Choices Matter', 'Multiple Endings', 'Narration', 'Story Rich', 'Singleplayer']","Demons Rise Up! is a kinetic futanari visual novel about a pro-gamer named Suzy who summons a succubus through a cursed video game created by developers from the pits of hell.","1586"
"1418760","Claire's Quest: GOLD","342","88","19.99","['Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']","['Sexual Content', 'Nudity', 'Hentai', 'Female Protagonist', 'RPG', 'Adventure', 'Dark Fantasy', 'Open World', 'Sandbox', 'Visual Novel', 'Choose Your Own Adventure', 'Exploration', 'JRPG', 'Violent', 'Simulation', 'Indie', 'Early Access', 'Stealth', 'Singleplayer', 'Survival']","A dark fantasy RPG with an emphasis on creativity instead of combat. With her wit and wiles alone, Claire must flee the horrors of war and try to survive in a harsh new world with danger lurking at every corner.","7915"
"1462550","Conquer and Breed the Demon Queen","120","57","11.99","['Casual']","['Sexual Content', 'Visual Novel', 'Nudity', 'Fantasy', 'Casual', 'Anime', 'Mature', 'Hentai', 'Romance', '2D', 'Singleplayer', 'NSFW', 'Text-Based', 'Demons', 'Story Rich', 'Magic', 'Colorful', 'Cute', 'Psychological Horror', 'Memes']","After getting kicked out of the Hero's party for only summoning weak little slimes, imagine their surprise when you come back and you summon the Demon Queen herself straight out of hell and onto your dick!","4132"
"2555320","Summon","1502","96","0.99","['Action', 'Adventure', 'Indie', 'Simulation']","['Simulation', 'Action', 'Memes', 'Horror', 'Puzzle', 'Life Sim', 'Choices Matter', 'Exploration', 'Funny', 'Hidden Object', 'Singleplayer', 'Comedy', '3D', 'First-Person', 'Realistic', 'Logic', 'Atmospheric', 'Loot', 'Nature', 'Lore-Rich']","I wonder who's knocking there?","724"
"2140700","SO BELOW","49","78","18.99","['Action', 'Adventure', 'Indie', 'Early Access']","['Early Access', 'Action', 'Puzzle', 'Action-Adventure', 'Creature Collector', 'Exploration', 'Hidden Object', 'Immersive Sim', '3D Vision', 'First-Person', 'Realistic', 'Atmospheric', 'Dark', 'Horror', 'Detective', 'Hunting', 'Investigation', 'Mystery', 'Psychological Horror', 'Survival Horror']","Gear up, hunt, adapt, survive. Engage in a co-op survival horror experience with up to 4 players online. Explore the haunted location, find the clues and tools needed to complete the ritual and defeat the entity. Will you be able to survive?","464"
"569010","Island Racer","12","67","24.99","['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']","['Indie', 'Casual', 'Simulation', 'Racing', 'Sports', 'Action']","A casual racing game full of fun that can be played solo, against the computer, or online against another player. Island Racer features the unique ability to generate new original landscapes and tracks, offering infinite track combinations for a new experience with every race.","148"
"1202280","Slave Princess Sarah","103","81","14.99","['Action', 'Casual', 'Indie', 'RPG']","['Sexual Content', 'RPG', 'Pixel Graphics', 'Action', 'Indie', 'Casual', 'Female Protagonist', 'Nudity', 'Anime', '2D', 'JRPG', 'Singleplayer', 'Cute', 'Dark Fantasy', 'Hentai', 'NSFW', 'Retro']","Play as Sarah, the sexy warrior princess, as she fights to restore peace to her kingdom! Enjoy ultra-low res pixel animations, 8 bit chip tune sound, and a cutting edge hardcore story to tie them all together! Nostalgia and newness come together in this 8 Bit hand-held game style action RPG!","2144"
"1246230","Boom Blaster","40","65","3.99","['Action', 'Adventure', 'Indie']","['Hero Shooter', 'Side Scroller', '2D Platformer', ""Shoot 'Em Up"", 'Bullet Hell', 'Dungeon Crawler', 'Puzzle', 'Platformer', 'Shooter', 'Arcade', 'Action-Adventure', 'Female Protagonist', '2D', 'Third Person', 'Cyberpunk', 'Transhumanism', 'Linear', 'Action', 'Hand-drawn', 'Cats']","Boom Blaster is a hand-drawn, side-scrolling shoot'em up with intense boss fights! Blast your way through each level with a range of weapons and unique hero abilities in this exciting and challenging action game.","250"
"1111460","小白兔电商~Bunny e-Shop","9571","95","10.99","['Adventure', 'Indie', 'Simulation']","['Capitalism', 'Visual Novel', 'Dating Sim', 'Simulation', 'Story Rich', 'Anime', 'Cute', 'Life Sim', 'Tactical', 'RPG', 'Romance', 'Multiple Endings', '2D', 'Casual', 'Fantasy', 'Adventure', 'Singleplayer', 'Time Management', 'Management', 'Indie']","Experience a hilarious and adorable e-commerce game in a magical world where humans and monsters are at war. Help a humble rabbit fairy expand her online store selling homegrown carrots. Uncover hidden secrets while growing the business and becoming a successful entrepreneur.","19079"
"2009460","War of Wizards","86","80","19.99","['Action', 'Simulation', 'Strategy']","['VR', 'MOBA', 'Action', 'Strategy', 'Simulation', 'Multiplayer', 'PvP', 'RTS', 'Tactical RPG', 'First-Person', 'Immersive Sim', 'Action RPG', 'Tower Defense', 'Shooter', '3D', 'Combat', 'Realistic', 'Fantasy', 'Colorful', 'Singleplayer']","Draw & cast your spells! Sharpen your magic skills with other players in VR! War of Wizards is a competitive VR MOBA game, where you fight in battles with other players by drawing magic spells. The bigger and more accurate you draw them, the stronger they are!","724"
"1368060","dead run","21","43","2.99","['Action', 'Adventure', 'Indie']","['Action', 'Adventure', 'Open World', 'Exploration', 'Post-apocalyptic', 'Zombies', 'Action-Adventure', '3D', 'Minimalist', 'Survival', 'Atmospheric', 'Surreal', 'Crafting', 'Driving', 'Inventory Management', 'Roguelite', 'Resource Management', 'Singleplayer', 'Indie']","Travel around a fully-explorable, post-apocalyptic version of Earth and find the source of a mysterious radio signal. Collect supplies along the way to stay alive. Is there anyone out there?","143"
"1290110","Ginseng Hero","37","73","2.99","['Action', 'Adventure', 'Indie']","['Action', 'Indie', 'Adventure', 'Swordplay', 'Cute', 'Exploration', 'Combat', 'Metroidvania']","A challenging action-adventure game about bugs with blades. Play as a beetle in a miniature world, find a weapon, and beat other insects in melee combat!","101"
"1271070","clickbox","20","55","2.99","['Casual', 'Indie', 'Simulation']","['Casual', 'Simulation', 'Indie', 'Relaxing', 'Cute', 'Clicker', 'Idler', 'Experimental']","A tamagotchi-like growing game 🌱 Take care of a little box on your computer while doing something else!","71"
"1290790","Yardlings","42","88","2.99","['Indie', 'Strategy']","['Indie', 'Strategy', 'Action', '4 Player Local', 'Local Multiplayer']","Yardlings is a local multiplayer battle arena about vegetables in a garden! Build an adorable army, place yourself strategically on the battlefield, using special abilities, capturing potted plants (outposts) and big seed-shooting flowers while you try to gain control over the yard!","289"
"1310690","disc party","21","86","2.99","['Sports']","['Sports', 'Arcade', 'Procedural Generation', 'Golf', 'Flight', 'Multiplayer', 'Relaxing']","Disc Party is an online multiplayer disc golf arcade game. Compete with your friends on windy, procedurally generated islands and find out who's the best disc golfer!","65"
"1174460","Poker Club","366","57","19.99","['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']","['Simulation', 'Sports', 'Indie', 'Card Game', 'Gambling', 'Tabletop', '3D', 'Cinematic', 'First-Person', 'Realistic', 'Atmospheric', 'Casual', 'Strategy', 'PvP', 'Multiplayer', 'Character Customization', 'Singleplayer']","Welcome to the most immersive poker simulation ever made. Live the life of a poker pro in a global Poker Tour, then join a Club and make a name for yourself in 200-player online tournaments.","1759"
"2147380","Silence of the Siren","0","0","0","['Casual', 'Indie', 'Strategy']","['Strategy', 'Turn-Based Strategy', 'RPG', 'Sci-fi', 'Fantasy', 'Hand-drawn', 'Turn-Based Combat', 'Turn-Based Tactics', 'Adventure', 'Multiplayer', 'PvP', 'Singleplayer', 'Replay Value', 'Mystery', 'Strategy RPG', '2.5D', 'Atmospheric', 'Nostalgia', 'Story Rich', 'Old School']","Turn-based sci-fi strategy game that combines exploration and exciting clashes on the battlefield. Take control over several different species, raise powerful armies and destroy your opponents!","3013"
"2585720","Sex Apocalypse 2","149","68","9.99","['Action', 'Adventure', 'Casual']","['Sexual Content', 'Nudity', 'NSFW', 'Mature', '3D', 'Zombies', 'Survival', 'Action-Adventure', 'Shooter', 'Horror', 'Third-Person Shooter', 'Action RPG', 'Runner', 'Realistic', 'Adventure', 'Female Protagonist', 'Post-apocalyptic', 'Atmospheric', 'Action', 'Singleplayer']","Conquering the apocalypse has never been so vivid and emotionally charged! Welcome to the world of Sex Apocalypse 2 – the second installment of a unique third-person shooter.","3002"
"2400880","Haunted Investigation","157","84","3.99","['Action', 'Adventure', 'Indie']","['Horror', 'Psychological Horror', 'Online Co-Op', 'Local Co-Op', 'Multiple Endings', 'Adventure', 'Exploration', 'Action', 'Demons', 'Action-Adventure', 'Mystery Dungeon', 'Narration', '3D', 'Co-op', 'Cinematic', 'Singleplayer', 'Indie', 'Early Access', 'Dark', 'Investigation']","Haunted Investigation is a spine-tingling horror game that will test your nerves and keep you on the edge of your seat. Whether you choose to play alone or with another friend (up to 2 players), you'll be immersed in a world of terror and suspense as you explore an abandoned mansion.","580"
"1973080","Incubus","644","80","10.99","['Simulation']","['Sexual Content', 'Nudity', 'Mature', 'Hentai', 'NSFW', 'Simulation', 'Anime', 'Dating Sim', 'Visual Novel']","「Incubus」 is a 2D simulation game.","11408"
"1527890","Dysterra","542","61","19.99","['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Early Access']","['Open World', 'Online Co-Op', 'Survival', 'Crafting', 'Open World Survival Craft', 'Multiplayer', 'Building', 'Looter Shooter', 'PvP', 'Base Building', 'Sandbox', 'Action', 'FPS', 'First-Person', 'Co-op', 'Sci-fi', 'Adventure', 'Early Access', 'Post-apocalyptic', 'Shooter']","On a future post-apocalyptic Earth, build, craft, and loot other players’ bases to survive long enough to board the rocket and escape the dangerous robots and mercenaries that inhabit Ararat Island. Manipulate the weather and use earthquakes to change when the server wipe occurs in DYSTERRA!","15494"
"1386650","ZCREW","324","56","6.99","['Action', 'Adventure', 'Indie']","['Action-Adventure', '3D', 'Top-Down Shooter', 'Zombies', 'Gun Customization', 'Looter Shooter', '4 Player Local', 'Roguelite', 'Third Person', 'Isometric', 'Online Co-Op', 'Singleplayer', 'Local Co-Op', 'Multiplayer', 'Post-apocalyptic', 'Adventure', 'Co-op', 'Action', 'Roguelike', 'Third-Person Shooter']","Zcrew is a roguelike game that supports up to 4 players playing co-op online. In the latest “Full Frontal Fire” update, you‘ll be able to utilize the new automatic firing system to reign the battlefield with lightning and missiles. Collect resources, modify your weapon，and dominate the battlefield.","2373"
"721700","Holomento","154","77","19.99","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']","['Early Access', 'Action Roguelike', 'Third-Person Shooter', 'Indie', 'Action', 'Looter Shooter', 'RPG', 'Third Person', 'Action RPG', '3D', 'Open World', 'Stylized', 'Atmospheric', 'Fantasy', 'Loot', 'Perma Death', 'Singleplayer', 'Controller', 'Adventure', 'Souls-like']","Holomento is an Indie Permadeath Action-RPG focusing on the dangerous quest of passing through the mysterious Eventide Hollow – and rebuilding it step by step.","6826"
"1180330","Manor of Mystic Courtesans","431","79","14.99","['Adventure', 'Casual']","['Sexual Content', 'Nudity', 'Mature', 'Adventure', 'Casual', 'Hentai', 'Visual Novel', 'NSFW', 'Anime', 'Singleplayer', 'Fantasy', 'Cute', 'Story Rich', 'LGBTQ+']","Manor of Mystic Courtesans♥ This is a place to find partners of every race, gender, and alternate dimension. Gorgeous artwork, seductive partners, and a plethora of extraordinary scenarios come together to make the most wild and lascivious adult novel game on Steam to date!","9193"
"593250","Voxel Shot VR","28","89","12.99","['Action', 'Casual', 'Indie']","['Action', 'Indie', 'VR', 'Zombies', 'Casual', 'Cute', 'Voxel']","Shoot Voxel zombies in VR! Utilize an arsenal of weapons to eliminate the approaching brain-hungry zombies. Don't be fooled by their cute appearance! Resilient zombies, helicopters and huge bosses are closing in to seal your doom. Can you survive the Voxzombocalypse?","220"
"1478350","Game Dev Masters","156","87","14.99","['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Simulation', 'Management', 'Economy', 'Resource Management', 'Game Development', 'Logic', 'Sandbox', 'Procedural Generation', 'Strategy', 'Immersive Sim', 'Time Management', 'Family Friendly', '3D', 'Realistic', 'Choose Your Own Adventure', 'Colorful', 'Character Customization', 'Choices Matter', 'Multiple Endings', 'RPG']","It's time to become the Game Developer you always wanted to be. Make use of a large array of features, and player skills to create stunning 10 / 10 games. Compete with and eventually acquire other dynamic Ai Studio's. Raise the talent of your team and studio's in an effort to dominate the market.","997"
"1623390","Unplugged","69","70","24.99","['Casual', 'Indie']","['Score Attack', 'VR', 'Music', 'Rhythm', 'Rock Music', '1980s', ""1990's"", 'Controller', 'Singleplayer', 'First-Person', 'Retro', '6DOF', 'Puzzle', 'Casual', 'Action', 'Arcade', 'Minimalist', 'Psychedelic', 'Realistic', 'Stylized']","Play air guitar and write rock history in VR! Unplugged lets you rock out hard to some of the biggest rock songs, including The Offspring, Weezer & Ozzy Osbourne. Become a rock legend with Steel Panther’s Satchel as your mentor. Are you ready to ROCK?!","751"
"599590","Volleyball Fever","95","93","14.99","['Action', 'Casual', 'Sports', 'Early Access']","['Casual', 'Sports', 'Action', 'Volleyball', 'Early Access', 'Multiplayer', 'VR', 'Co-op', 'Online Co-Op']","Volleyball Fever is a VR sports game set on a tropical island. Stick your feet in the warm sand and join us on the beach! 🏐🌊🌴😃","227"
"1345320","Deep Space Gardening","24","71","14.99","['Action', 'Indie']","['Team-Based', 'Local Co-Op', 'Online Co-Op', 'Colorful', 'Action', 'Space', 'Nature', 'Multiplayer', 'Cute', '4 Player Local', 'Indie', 'Local Multiplayer', 'Co-op', '3D', 'Singleplayer', 'Early Access', 'Casual', 'Time Management', 'Agriculture', 'Atmospheric']","In Deep Space Gardening, up to 4 players work hand in hand to grow plants, which are then sent to planets who need help to recover their ecological system. Unique gardens and game elements, a local and online mode guarantee fun for casual and ambitious players of all ages.","1005"
"1015610","THE LAST PLAYER:VR Battle Royale","260","76","19.99","['Action', 'Massively Multiplayer', 'Early Access']","['Massively Multiplayer', 'Action', 'Battle Royale', 'VR', 'Early Access', 'MOBA', 'Violent', 'Gore']","The Last Player is a virtual reality battle royale game. The player will land on a battlefield with other competitors. Find weapons to arm yourself and use covers to hide from your enemies. There can be only one survivor! Enjoy the highly immersive and thrilling VR gaming experience!","2255"
"422760","Ocean Rift","127","79","9.99","['Adventure', 'Casual', 'Indie']","['Casual', 'Adventure', 'Indie', 'VR', 'Underwater']","Ocean Rift is the world's first VR aquatic safari park. Explore a vivid underwater world full of life including dolphins, sharks, orcas, turtles, sea snakes, rays, manatees, sea lions, whales, and even dinosaurs!","973"
"603730","Something To Do With Love","99","60","19.99","['Adventure']","['Adventure', 'Sexual Content', 'Nudity', 'Dating Sim', 'NSFW', 'Romance', 'Visual Novel']","Something To Do With Love is a romantic, slice of life adventure game about being a bachelor in the small city of Garden Grove. The characters are animal people.","2457"
"2138510","Hentai Survivors","193","52","6.99","['Action', 'Indie', 'RPG']","['Hentai', 'Action Roguelike', 'Nudity', 'Bullet Hell', 'Roguelite', 'Roguelike', 'Arcade', 'Female Protagonist', 'Action', 'RPG', '2D', 'Vampire', 'Singleplayer', 'Sexual Content', 'Mature', 'Dark Fantasy', 'Anime', 'Score Attack', 'NSFW', 'Action RPG']","Roguelite bullet-hell combat meets sexy hentai action in Hentai Survivors. Plan your builds, upgrade heroines, and survive against the clock. Keep the heroines alive and they’ll be sure to reward you!","1855"
"2331950","WebCum Empire Tycoon 📷 💦","66","59","3.99","['Casual', 'Simulation', 'Strategy']","['Nudity', 'Sexual Content', 'Clicker', 'Female Protagonist', 'Mature', '3D', 'Life Sim', 'FMV', 'NSFW', 'Management', 'Economy', 'Dating Sim', 'Cute', 'Modern', 'Hentai', 'Idler', 'Roguelike', 'Stylized', 'Simulation', 'Casual']","WebCum Empire Tycoon📷 💦 is a casual clicker adult game where you can create your own modeling agencyThe player takes control of the webcam models. Manages the girls' daily errands/activities and to keep them stress-free.","933"
"2450120","Naughty College 18+","201","59","9.99","['Adventure', 'Casual', 'Simulation']","['Sexual Content', 'Nudity', 'Mature', 'NSFW', 'Realistic', 'Visual Novel', '3D', 'Romance', 'Choices Matter', 'Indie', 'Story Rich', 'Modern', 'Dating Sim', 'Adventure', 'Funny', 'Narration', 'Emotional', 'Comedy', 'Singleplayer', 'Atmospheric']","Welcome to the world of Naughty College 18+ - an immersive visual novel for adults. In this game, you will witness the unique story of a young university professor who unintentionally becomes not only a mentor but also the object of passionate love for three seductive students.","3161"
"1717410","Prince of Qin","67","85","9.99","['Action', 'Adventure', 'RPG']","['Exploration', 'RPG', 'Tactical RPG', 'Action', 'Action RPG', 'Action-Adventure', '2.5D', 'Historical', 'Story Rich', 'Adventure', 'Medieval', 'Singleplayer', 'Combat', 'Isometric']","The game balances team-fighting, with up to five heroes per team, and the use of various skills and abilities. The player is challenged by many enemies in more than 100 unique scenes accurately depicting the society and architecture of the Qin dynasty.","1205"
"2602730","YUME 4","158","79","4.99","['Adventure', 'Casual']","['Sexual Content', 'Nudity', 'Mature', 'Hentai', 'NSFW', 'Female Protagonist', 'Casual', 'Singleplayer', 'Drama', 'Emotional', 'Idler', 'Anime', 'Point & Click', 'Cute', 'Cinematic', 'Psychedelic', 'Adventure', 'Dating Sim', '2D', 'Puzzle']","YUME 4 is a maze-breaking game, in which Chen Xi moves in the opposite direction to her previous life. Players need to use keyboard control to reach the designated position to enter the next level!There will be many dangers to stop your progress, be careful not to get Chen Xi injured!","4540"
"462630","RiftStar Raiders","15","67","19.99","['Action', 'Indie']","['Action', 'Indie', 'Space', 'Co-op', 'Online Co-Op', 'Multiplayer']","You and up to 3 friends take on the roles of rogue pilots who’ll accept any type of mission as long as there’s cash on the table… no questions asked! Together you’ll be swept up in an interstellar war between 4 factions and across 9 missions to become the best that the Far Reach has ever known!","216"
"857890","RuneTech","8","50","4.99","['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']","['Strategy', 'Action', 'Adventure', 'RPG', 'Indie', 'Early Access', 'VR']","Cast spells and use magic crystals to solve puzzles and fight your way through cleansing an ancient cave of its evil corruption.","59"
"991780","Notes of Soul","16589","73","29.99","['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Strategy', 'Early Access']","['Horror', 'Massively Multiplayer', 'Action', 'Sexual Content', 'Adventure', 'Indie', 'Nudity', 'RPG', 'Multiplayer', 'Strategy', 'Casual', 'Early Access', 'Racing', 'Mature', 'Online Co-Op', 'Co-op', 'Survival Horror', 'Funny', 'Third Person']","The gleaning club is an immersive game experience hall, where you can participate in the script arranged according to the story by role playing. Or learn folk knowledge and taste strange culture, or realize the sad but warm past of the protagonist of the story.","45621"
"1405470","Scars of Summer","1122","75","19.99","['Adventure', 'Indie', 'RPG']","['Sexual Content', 'Nudity', 'Mature', 'Hentai', 'RPG', 'Adventure', 'Anime', 'JRPG', 'NSFW', 'Singleplayer', 'RPGMaker', 'Indie', 'Female Protagonist', 'Memes', 'Psychological Horror', 'FPS']","A slice of life RPG. Due to family circumstances, Keita finds himself living with his childhood friend Ryoka for the summer. Explore a contemporary Japanese setting, and enjoy spending time with Ryoka.","10051"
"1383630","Antarctica 88","182","88","5.99","['Action', 'Adventure', 'Indie']","['Horror', 'Survival Horror', 'FPS', 'Exploration', 'Hidden Object', 'Shooter', 'Arcade', 'Action RPG', 'First-Person', 'Psychological Horror', 'Action', 'Puzzle', 'Realistic', 'Sci-fi', 'Lovecraftian', 'Adventure', 'Atmospheric', 'Dark', 'Singleplayer', 'Indie']","Challenge yourself in an amazing and terrible story in the Antarctic ice!","635"
"710250","Pet Squad Racing","15","60","2.99","['Indie', 'Racing', 'Early Access']","['Racing', 'Indie', 'Early Access']","Pet Squad Racing is a cute, fast-paced little racing game for 1-4 players! Set new time-trial records, challenge friends to a race or mini game and complete challenges in free-roam!","122"
"855320","The 18th Floor","34","53","14.99","['Adventure', 'Casual', 'Indie']","['Puzzle Platformer', 'Immersive Sim', 'Dungeon Crawler', 'Puzzle', 'Underground', 'Detective', 'Strategy', 'RPG', 'VR', '360 Video', '3D', '3D Vision', 'FMV', 'Trains', 'Mystery', 'Thriller', 'Crime', 'First-Person', 'Psychological Horror', 'Horror']","In Ancient Eastern Mythology, miscreants and sinners who have lived a life of evil and deception are sent to “18 Floors” after death. Their souls are doomed to suffer an endless torture, forever cursed with pain and anguish, as punishment for their wicked lives.  In 1930, a young Eastern woman was brutally murdered on a train.","523"
"566970","EscapeVR: Trapped Above the Clouds","57","75","8.99","['Adventure', 'Indie']","['Puzzle', 'Adventure', 'Casual', 'VR', 'Indie', 'Logic', 'Investigation', 'Hidden Object', 'Exploration', 'Atmospheric', 'Realistic', 'Immersive', 'Difficult', '6DOF', 'Family Friendly', 'Singleplayer', 'Strategy', 'Simulation', 'Escape Room']","You find yourself trapped above the clouds - in a mile high building which is still partly under construction! Can you escape? Explore the environment, solve puzzles, investigate clues, and find your way through a total of 3 large areas to -hopefully- escape the penthouse of this VR escape room game.","381"
"552060","EscapeVR: The Basement","94","79","6.99","['Adventure', 'Indie']","['Adventure', 'Indie', 'Puzzle', 'VR', 'Escape Room', 'Family Friendly', 'Exploration', 'Strategy', 'Immersive', 'Atmospheric', 'Casual', 'Beautiful', 'Logic', 'Investigation', 'Hidden Object']","You find yourself locked in the cell of an unknown basement with nothing else than a bed and a toilet. Can you escape? Explore the environment, solve puzzles, investigate clues, and find your way through a total of 7 rooms to -hopefully- escape the basement of this VR escape room game.","473"
"1097240","Crawling Of The Dead","54","67","24.99","['Indie', 'RPG']","['Indie', 'RPG', 'Dungeon Crawler', 'Adventure', 'First-Person', 'Souls-like', 'VR']","Hardcore rogue-like dungeon crawler in VR we all have been waiting for! Realistic swordplay like never before, crawling through procedurally generated dungeons filled with foul enemies, loot and hidden secrets! Crafting, leveling & hardcore gameplay. You will die....often. What are you waiting for?","712"
"2443360","Zortch","639","99","4.99","['Action', 'Adventure', 'Indie']","['FPS', 'Action', 'Shooter', 'Female Protagonist', 'First-Person', 'Adventure', 'Dark Comedy', 'Horror', 'Linear', 'Indie', 'Boomer Shooter', 'Sci-fi', 'Violent', 'Singleplayer', 'Retro', 'Old School']","Meet Zortch Maxinum: short order cook, amateur engineer and professional slacker; Bored and tired of her day job she decides to go on a holiday but alas she picks a cheap option: turns out it's a scheme by aliens who capture humans to eat their brains! also this game is a sci-fi horror comedy fps","1851"
"836280","Dynamite Bunny: Catch The Carrot","5","80","5.99","['Action', 'Casual', 'Indie']","['Action', 'Indie', 'Casual']","Dynamite Bunny has been waiting long to get his beloved carrot, however now you can make his dream come true. He loves explosions, and does no matter what to get to the carrot, but he has a little time left, because the carrot can go bad soon.","41"
"1661630","KarmaZoo","924","93","9.99","['Action', 'Casual']","['Action', 'Casual', 'Platformer', 'Puzzle', '2D Platformer', 'Puzzle Platformer', '2D', 'Cartoony', 'Colorful', 'Cute', 'Multiplayer', 'Stylized', 'Family Friendly', 'Controller', 'Singleplayer', 'Co-op', 'Online Co-Op', 'Co-op Campaign', 'Party Game', 'Experimental']","Share the love and die trying! KarmaZoo is a joyful, altruistic, cooperative platformer where up to 10 random players help each other with the unique abilities of 50 different characters - all for the sake of good Karma.","4156"
"1707550","Granny 3","554","91","4.99","['Adventure', 'Indie']","['Adventure', 'Horror', 'Puzzle', 'First-Person', 'Action', 'Dark', 'Comedy', 'Singleplayer', 'Stealth', 'Funny', 'Survival Horror', 'Indie', 'Gore', 'Violent', 'Survival', 'Tactical', 'Multiplayer']","You have to escape Granny and Grandpa...You have five days...","1611"
"585040","Dry Erase: Infinite VR Whiteboard","46","63","9.99","['Indie']","['Indie', 'VR', 'Education', 'Design & Illustration', 'Utilities']","Dry Erase is an infinite whiteboard in virtual reality. It's the perfect thinking environment, just you alone with your notes. And the best part is: you'll never run out of writing space.","528"
"2319390","Kvark","67","91","15.99","['Action', 'Indie', 'Early Access']","['Early Access', 'FPS', 'Shooter', 'Cold War', 'Alternate History', 'First-Person', 'Hero Shooter', 'Arena Shooter', 'Bullet Hell', 'Exploration', 'Story Rich', 'Pixel Graphics', 'Hack and Slash', 'Puzzle', 'PvE', '3D', 'Detective', 'Horror', 'Linear', 'Dystopian']","Kvark is an FPS game set in a fictional version of the 80s Czech Republic. The player finds themselves in an underground facility that is falling apart as they travel through it. They will have to navigate through dark tunnels and will encounter many obstacles and enemies that will test their skills","1338"
"1937750","Prime of Flames","861","89","9.99","['Adventure', 'Indie', 'RPG', 'Strategy']","['Strategy', 'RPG', 'Roguelike', 'Strategy RPG', 'Turn-Based Tactics', 'Roguelite', 'Turn-Based Combat', 'Turn-Based Strategy', 'Traditional Roguelike', 'Adventure', 'Deckbuilding', 'Board Game', 'Card Game', 'Singleplayer', '2D', 'Anime', 'Colorful', 'Hand-drawn', 'Surreal', 'Magic']","This is a special strategy game that combines Wargame and Roguelike. As the guider of the former ancestors, you revived and arrived. In the name of Star Envoy, you leave for the Human camp, and lead the warriors of different clans with talents and abilities to find the truth of history and disaster.","7078"
"2311190","Garten of Banban 3","2084","73","4.99","['Action', 'Adventure', 'Casual', 'Indie']","['Horror', 'First-Person', 'Singleplayer', 'Psychological Horror', 'Puzzle', 'Cartoony', '3D', 'Dark', 'Survival Horror', 'Atmospheric', 'Action', 'Lore-Rich', 'Walking Simulator', 'Mystery', 'Adventure', 'Surreal', 'Thriller', 'Casual', 'Story Rich', 'Action-Adventure']","Embrace the horrors of Banban’s Kindergarten. Delve even deeper into the depths of the establishment that was left suspiciously empty. Try to survive the unexpected residents and continue the search for your child…","14829"
"802690","Crazy Machines VR","31","61","9.99","['Casual', 'Indie', 'Simulation']","['Simulation', 'Indie', 'Casual', 'VR', 'Puzzle']","With Crazy Machines VR the award winning puzzle game classic enters the Virtual Reality! Complete many crazy chain reactions and experience a rousing adventure surrounding the odd Clumsycorns! Or just mess around in the ingenious new interactive toy rooms.","456"
