id,name,numReviews,avgReviewScore,price,genres,tags,description,numFollowers
"47410","Stronghold Kingdoms","9048","64","0","['Massively Multiplayer', 'Strategy', 'Free to Play']","['Strategy', 'Free to Play', 'Medieval', 'Massively Multiplayer', 'City Builder', 'Multiplayer', 'Building', 'Real-Time', 'RTS', 'War', 'PvP', 'Base Building', 'Sandbox', 'Simulation', 'Colony Sim', 'Grand Strategy', 'Idler', 'Real Time Tactics', 'Wargame', 'Isometric']","A massively multiplayer grand strategy game, Stronghold Kingdoms is about forging alliances, political mind games, city-building and castle sieges with thousands of other players!","14159"
"1126320","Being a DIK","10288","97","13.99","['Indie']","['Sexual Content', 'Nudity', 'Mature', 'NSFW', 'Visual Novel', 'Choices Matter', 'Romance', 'Story Rich', 'Realistic', 'Indie', 'Multiple Endings', 'Singleplayer', 'Episodic', 'Replay Value', 'Violent', 'Drama', 'Funny', 'Dating Sim', 'Adventure', 'Comedy']","Being a DIK is a choice-driven adult Visual Novel focusing on the fun parts of college life. The game is packed with humor, sex, romance, drama and a rich story. Play as a young male attending college at B&R and guide him through the experience.","51436"
"428660","Deliver Us The Moon","6464","89","24.99","['Action', 'Adventure', 'Indie']","['Adventure', 'Indie', 'Action', 'Space', 'Sci-fi', 'Singleplayer', 'Story Rich', 'Atmospheric', 'Puzzle', 'Mystery', 'Space Sim', 'Drama', 'Exploration', 'Simulation', 'Action-Adventure', 'Short', 'Survival', 'Third Person', 'Walking Simulator', 'Multiplayer']","Deliver Us The Moon is a Sci-Fi thriller set in an apocalyptic near future, where Earth's natural resources are depleted. A lone astronaut is sent to the moon on a critical mission to save humanity from extinction.","29838"
"692930","DreadEye VR","151","79","7.99","['Action', 'Adventure', 'Indie']","['Action', 'Adventure', 'Indie', 'Horror', 'VR']","DreadEye is a virtual reality experience that allows you to become an Indonesian shaman. Immerse yourself in terrifying experiences set in haunted rural Indonesia, and discover the gruesome horrors lurking in the shadows!","1171"
"1120320","Builder Simulator","1292","76","19.99","['Adventure', 'Casual', 'Indie', 'Simulation']","['Simulation', 'Building', 'Design & Illustration', 'Singleplayer', 'Sandbox', 'Education', 'Relaxing', 'Replay Value', 'Immersive Sim', 'Family Friendly', 'Economy', 'Management', 'First-Person', 'Base Building', '3D', 'Realistic', 'Indie', 'Destruction', 'Controller', 'Adventure']","Builder Simulator is the perfect game for those who want to build a house, from the ground up, one brick at a time. On easy, the game will guide and teach you by showing you full instruction, but on hard you will get no help - instead rely on your builder skills and make everything yourself.","29240"
"1310910","Sexual Void","1508","77","2.99","['Casual', 'Indie', 'Simulation']","['Sexual Content', 'Nudity', 'Character Customization', 'Romance', 'NSFW', 'Clicker', 'Mature', 'Simulation', 'Hentai', 'Female Protagonist', 'Casual', '3D', 'Anime', 'Singleplayer', 'Dating Sim', 'Atmospheric', 'Cute', 'Colorful', 'Interactive Fiction', 'Memes']","Nothing in here, except Vicky, sexy outfits and a JOI game","9161"
"1149620","Gas Station Simulator","18929","88","19.99","['Indie', 'Simulation']","['Simulation', 'Economy', 'Building', 'Singleplayer', 'Indie', 'Multiplayer', 'Base Building', 'Realistic', 'First-Person', 'Management', 'Relaxing', 'Open World', 'Crafting', 'Casual', 'Funny', 'Design & Illustration', 'Family Friendly', 'Memes', 'Destruction', 'Choices Matter']","Buy an abandoned gas station and restore it to its full glory. Renovate, upgrade and expand upon the offered services to keep up with your clients demands.","46260"
"1371580","Myth of Empires","7901","76","0","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']","['Open World Survival Craft', 'Building', 'Sandbox', 'War', 'Survival', 'Open World', 'MMORPG', 'Base Building', 'Character Customization', 'Action-Adventure', 'RPG', 'Hack and Slash', 'Third Person', 'Strategy', '3D', 'Historical', 'Action', 'Team-Based', 'Multiplayer', 'Massively Multiplayer']","Myth of Empires is a multiplayer war sandbox game featuring a high degree of freedom. Players must survive, craft, create, and lead troops in their quest to conquer territory and build their own empire. Myth of Empires v1.0 will release in February 21, 2024.","73474"
"1358250","City of Broken Dreamers: Book One","1413","92","9.99","['Indie']","['Sexual Content', 'Nudity', 'Mature', 'Visual Novel', 'Cyberpunk', 'Dating Sim', 'Choices Matter', 'Story Rich', 'Romance', 'Singleplayer', 'NSFW', 'Casual', 'Sci-fi', 'Cinematic', 'Dark', 'Drama', 'Choose Your Own Adventure', 'Linear', 'Adventure', 'Indie']","City of Broken Dreamers is a mature adults only cyberpunk visual novel. In the game you will find a choice based visually erotic and exciting adventure.","17336"
"1344350","SUCCUBUS: Prologue","5379","82","0","['Action', 'Adventure', 'Free to Play', 'Indie']","['Sexual Content', 'Nudity', 'Mature', 'Free to Play', 'Gore', 'Action', 'Violent', 'Horror', 'Dark Fantasy', 'Female Protagonist', 'Character Customization', 'Singleplayer', 'Combat', 'NSFW', 'Adventure', 'Indie', 'First-Person', 'Arcade', 'Multiplayer', 'FPS']","Become a demonic priestess of lust and use her unique skills to take revenge on your enemies. Regain your kingdom making hell tremble under your hooves! Leave no one alive if they won't bend the knee.","15611"
"2455370","Russian Village Simulator","684","88","14.99","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Strategy']","['Simulation', 'Life Sim', 'Agriculture', 'Fishing', 'Farming Sim', 'Crafting', 'Survival', 'Relaxing', 'Farming', 'Hunting', 'Exploration', 'Casual', 'Trading', 'Hidden Object', 'First-Person', 'Indie', 'Realistic', 'Open World', 'Economy', 'Singleplayer']","This is a simulator of life in the Russian countryside, where the player will be engaged in the garden, picking mushrooms and berries, collect firewood, hunting and fishing, brew moonshine and much, much more.","1604"
"606880","GreedFall","17655","77","34.99","['RPG']","['RPG', 'Open World', 'Singleplayer', 'Character Customization', 'Choices Matter', 'Story Rich', 'Third Person', 'Fantasy', 'Adventure', 'Sexual Content', 'Action RPG', 'Action', 'Mature', 'Action-Adventure', 'Nudity', 'Female Protagonist', 'Atmospheric', 'Magic', 'Romance', 'Souls-like']","Engage in a core roleplaying experience, and forge the destiny of a new world seeping with magic, and filled with riches, lost secrets, and fantastic creatures. With diplomacy, deception and force, become part of a living, evolving world - influence its course and shape your story.","163429"
"206480","Dungeons & Dragons Online®","6563","71","0","['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']","['Free to Play', 'RPG', 'MMORPG', 'Dungeons & Dragons', 'Massively Multiplayer', 'Fantasy', 'Adventure', 'Action', 'Multiplayer', 'Dragons', 'Open World', 'Magic', 'Character Customization', 'Co-op', 'Dungeon Crawler', 'Third Person', 'Dwarf', 'Puzzle', 'Online Co-Op', 'Sandbox']","Enter a world of danger and adventure with Dungeons & Dragons Online® based on the beloved RPG that started it all.","36029"
"329110","Gems of War","9611","80","0","['Action', 'Adventure', 'Casual', 'RPG', 'Strategy', 'Free to Play']","['Free to Play', 'Match 3', 'Puzzle', 'PvE', 'Card Game', 'PvP', 'Strategy RPG', 'Turn-Based Strategy', 'RPG', 'Strategy', '2D', 'Turn-Based Combat', 'Story Rich', 'Singleplayer', 'Casual', 'Fantasy', 'Magic', 'War', 'Adventure', 'Multiplayer']","From the creators of Puzzle Quest, play the new Puzzle/RPG/Strategy mash-up, GEMS OF WAR! Match gems to power your spells, and match skulls to smite your enemies! It’s easy to learn yet has tons of depth.","11830"
"620620","Pirate101","266","83","0","['Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free to Play']","['MMORPG', 'Turn-Based Tactics', 'Grid-Based Movement', 'Pirates', 'Nostalgia', 'Sailing', 'Naval Combat', 'Massively Multiplayer', 'Turn-Based Strategy', 'Family Friendly', 'Board Game', 'Story Rich', 'Turn-Based Combat', 'Character Customization', 'Class-Based', 'Adventure', 'Tactical RPG', 'RPG', 'Tactical', 'Strategy']","Assemble your ragtag crew and prepare to plunder the skyways in search of the legendary map to El Dorado! Danger lurks around every corner as you outsmart clockwork soldiers, uncover hidden mysteries, and unleash powerful combos in this pirate turn-based tactics MMORPG.","1331"
"660880","b","4047","91","0","['Casual', 'Indie', 'Free to Play']","['Anime', 'Story Rich', 'Female Protagonist', 'Memes', 'Free to Play', 'Open World', 'Shooter', 'Family Friendly', 'Simulation', 'Indie', 'Casual', 'Difficult', 'Great Soundtrack', 'Multiplayer', 'FPS', 'Action', 'Cute', 'Atmospheric', 'Massively Multiplayer', 'Soundtrack']","play as you desire b free flight experience","2754"
"453480","Shadowverse","14303","75","0","['Strategy', 'Free to Play']","['Free to Play', 'Card Battler', 'Trading Card Game', 'Deckbuilding', 'Anime', 'Card Game', 'Strategy', 'Sexual Content', 'Multiplayer', 'Nudity', 'Fantasy', 'Turn-Based', 'PvP', 'Singleplayer', 'Competitive', 'Cute', 'Casual', 'RPG', 'Adventure', 'JRPG']","Four million battles every day. One Shadowverse. Japan's #1 strategic card game. Made by card gamers for card gamers.","46739"
"312990","The Expendabros","17997","97","0","['Action', 'Adventure', 'Free to Play', 'Indie']","['Free to Play', 'Action', 'Pixel Graphics', '2D', 'Multiplayer', 'Local Co-Op', 'Shooter', 'Co-op', 'Local Multiplayer', 'Platformer', 'Indie', 'Adventure', 'Singleplayer', 'Funny', 'America', 'Controller', 'Side Scroller', 'Comedy', 'Classic', 'Open World']","The Expendabros have assembled and set their sights on the forces of ruthless arms dealer Conrad Stonebanks in the forests of Eastern Europe. Battle in a flurry of bullets and non-stop action through ten full-throttle missions set amongst the picturesque tree tops and the absurdly dangerous lumber mills teeming with enemy soldiers,...","31659"
"329430","State of Decay: Year-One","10679","81","19.99","['Action', 'RPG', 'Simulation']","['Zombies', 'Survival', 'Open World', 'Base Building', 'Post-apocalyptic', 'Singleplayer', 'Action', 'RPG', 'Multiplayer', 'Third Person', 'Simulation', 'Sandbox', 'Survival Horror', 'Atmospheric', 'Crafting', 'Gore', 'Co-op', 'Perma Death', 'Adventure', 'Great Soundtrack']","Make your stand against the collapse of society in the ultimate zombie survival-fantasy game. Explore an open world full of dangers and opportunities that respond to your every decision. Recruit a community of playable survivors, each with their own unique skills and talents.","71561"
"433350","BlackShot: Mercenary Warfare FPS","2956","54","0","['Action', 'Casual', 'Free to Play']","['Free to Play', 'FPS', 'Action', 'Shooter', 'Multiplayer', 'Casual', 'First-Person', 'Online Co-Op', 'Massively Multiplayer', 'Zombies', 'Singleplayer', 'Post-apocalyptic', 'Funny', 'Open World', 'War', 'Co-op', 'Controller', 'Horror', 'Sexual Content', 'Indie']","BlackShot is a free-to-play, first-person shooter set in a post-apocalyptic world.Join other mercenaries in brutal team combat, multiple game modes, and experience in-depth customization to create your perfect warrior!","14686"
"705040","HAWKEN REBORN","2006","25","0","['Action', 'Adventure', 'Free to Play', 'Early Access']","['Mechs', 'Action', 'FPS', 'Shooter', 'PvE', 'Looter Shooter', '3D', 'Realistic', 'Sci-fi', 'Post-apocalyptic', 'Adventure', 'Stylized', 'War', 'Crafting', 'Dystopian', 'Futuristic', 'Singleplayer', 'Combat', 'Free to Play', 'Early Access']","Return to the world of high-octane mech combat in Hawken Reborn. Construct your ultimate war machine and shoot your way through hordes of enemies to uncover the mysteries of Ilall in this brand-new Free-to-Play PVE mech game.","5810"
"734580","BattleRush","2875","69","0","['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer']","['Free to Play', 'World War II', 'Multiplayer', 'FPS', 'Survival', 'Action', 'Shooter', 'Massively Multiplayer', 'Adventure', 'Indie', 'Open World', 'First-Person', 'Crafting', 'Singleplayer', 'Zombies', 'Battle Royale', 'Early Access', 'Strategy', 'Horror', 'Co-op']","Free-to-play multiplayer action game in the entourage of the Second World War with total destructibility of the environment. Enjoy full freedom, build a defense, create your army, crush the enemy.","9950"
"966870","SinVR","1225","59","0","['Simulation', 'Free to Play']","['Sexual Content', 'Nudity', 'Mature', 'VR', 'Free to Play', 'Simulation', 'NSFW', 'Singleplayer', 'Romance', 'Multiplayer', '3D', 'Hentai', 'Dating Sim', 'Psychological Horror', 'First-Person', 'FPS']","ENTER the Forbidden World of SinVR. Fulfill your sexual fantasies in your own private dungeon. With a growing library of characters and environments, SinVR is the destination for amusing adult entertainment, in VR or on your PC.","9623"
"1121310","ViRo Playspace","446","42","0","['Casual', 'Free to Play', 'Indie', 'Simulation', 'Early Access']","['Sexual Content', 'VR', 'Mature', 'NSFW', 'Hentai', 'Nudity', 'LGBTQ+', 'Immersive Sim', 'Interactive Fiction', 'Dating Sim', 'Romance', 'Cute', 'Simulation', 'First-Person', 'Linear', 'Early Access', 'Anime', 'Indie', 'Singleplayer', 'Fantasy']","Immersive adult playspace featuring a diverse range of intimate experiences to explore in a safe, judgement-free, anonymous environment. Our innovative sex-tech allows you to see, hear, and FEEL the action in perfect sync. Compatible with all popular haptic sex toys, or even your game controller!","6054"
"1367080","MOBILE SUIT GUNDAM BATTLE OPERATION 2","17432","20","0","['Action', 'Free to Play']","['Free to Play', 'Robots', 'PvP', 'Mechs', 'Third-Person Shooter', 'Team-Based', 'Shooter', '3D', 'Multiplayer', 'Military', 'Action', 'Tactical', 'Character Customization', 'PvE', 'Singleplayer', 'Co-op', 'Third Person', 'Anime', 'Casual', 'Psychological Horror']","This is a free-to-play team battle action game based on the ""Mobile Suit Gundam"" series of the Universal Century. Whether by land or by space, lay waste to your foes using either your favorite Mobile Suit or roam the battlefield as infantry and capture important objectives.","39135"
"1460800","Super Dungeon Maker - Fink's Awakening","97","94","0","['Adventure', 'Indie', 'Free to Play']","['Action-Adventure', 'Dungeon Crawler', 'Level Editor', 'Building', 'Free to Play', 'Pixel Graphics', 'Choose Your Own Adventure', 'Metroidvania', 'Action Roguelike', 'Action RPG', 'City Builder', 'Controller', 'Exploration', 'Top-Down', 'Adventure', 'Retro', 'Singleplayer', 'Indie', 'Action', '2D']","Design & Discover trap-ridden dungeons in this free prologue to Super Dungeon Maker - the zelda-inspired dungeon maker where you create & play the dungeons of your dreams and share them with the world.","1376"
"1460200","Merge Nymphs","350","68","0","['Casual', 'Strategy', 'Free to Play']","['NSFW', 'Singleplayer', 'Casual', 'Dating Sim', 'Romance', 'RPG', 'Nudity', 'Sexual Content', 'Puzzle', 'Exploration', 'Female Protagonist', 'Strategy', 'Mature', 'Management', 'Mechs', 'Creature Collector', '2D', '2.5D', 'Cute', 'Isometric']","Help heal a world drowning in pollution and date a wide variety of gorgeous Nymphs in the dangerously addictive world of Merge Nymphs! Combining puzzle game mechanics with a naughty dating sim system, this game is sure to make you fall in love with its array of colorful characters!","1566"
"1386950","Heavy Metal Babes","768","71","0","['Casual', 'RPG', 'Strategy', 'Free to Play']","['Free to Play', 'Casual', 'Mature', 'Hentai', 'Sexual Content', 'Story Rich', 'RPG', '2D', 'Turn-Based Combat', 'Robots', 'Futuristic', 'Combat', 'Turn-Based Tactics', 'Visual Novel', 'Cute', 'Romance', 'Space', 'Anime', 'Singleplayer', 'Nudity']","Heavy Metal Babes is a turn-based RPG strategy game featuring classic mechanics infused with steamy H-Scenes and an engaging action-packed gameplay. Build your team of hot XEN units, command them into battle and defeat your opponents in epic robot battles!","4123"
"1557040","Terraformers: First steps on Mars","634","90","0","['Simulation', 'Strategy', 'Free to Play']","['Strategy', 'Simulation', 'Colony Sim', 'Resource Management', 'Sci-fi', 'Atmospheric', '4X', 'Space Sim', 'City Builder', 'Mars', 'Futuristic', 'Turn-Based Strategy', 'Singleplayer', 'Management', 'Tabletop', 'Nature', 'Family Friendly', 'Stylized', 'Roguelite', 'Relaxing']","Terraformers: First Steps on Mars is a free prologue of Terraformers, featuring an exclusive challenge to lead humanity's first attempt at settling the Red Planet.","5555"
"1555110","Chasing Tails -A Promise in the Snow-","1826","94","7.99","['Adventure']","['Sexual Content', 'Hentai', 'Visual Novel', 'Horror', 'LGBTQ+', 'Nudity', 'Anime', 'NSFW', 'Female Protagonist', 'Mature', 'Comedy', 'Romance', 'Psychological Horror', 'Choices Matter', 'Cute', 'Story Rich', 'Drama', 'Snow', 'Singleplayer', 'Adventure']","Trying to get away from trouble, June moves to a small town... to find even more trouble! A yuri comedy/horror visual novel, featuring a haunted house, fox-girls, and GxG love ❤︎.","13646"
"1481400","Dagon","10314","96","0","['Adventure', 'Casual', 'Indie', 'Free to Play']","['Horror', 'Lovecraftian', 'Atmospheric', 'Visual Novel', 'First-Person', 'Story Rich', 'Psychological Horror', 'Dark', 'Narration', 'Choose Your Own Adventure', 'VR', 'Adventure', 'Interactive Fiction', 'Point & Click', 'Mystery', 'Indie', 'Walking Simulator', 'Text-Based', 'Realistic', 'Emotional']","Face unspeakable horrors. Succumb to madness. Welcome to a free daemonic narrative experience inspired by H. P. Lovecraft.","16823"
"1520470","Soul Dossier","22374","81","0","['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free to Play']","['Sexual Content', 'Nudity', 'Free to Play', 'Mature', 'Horror', 'Multiplayer', 'Hentai', 'Female Protagonist', 'Action', 'Survival', 'Online Co-Op', 'NSFW', 'PvP', '3D Platformer', 'Massively Multiplayer', 'Team-Based', '3D', 'Anime', 'Action-Adventure', 'Adventure']","Soul Dossier is a multiplayer game based on Oriental culture (5vS1). The game is based on a variety of traditional Oriental cultures, including five elements, eight diagrams and folklore.","61364"
"1590360","He Needs His Medicine","1352","81","0","['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation']","['Free to Play', 'Horror', 'Indie', 'Action', 'Adventure', 'Psychological Horror', 'Casual', 'Multiple Endings', 'Choices Matter', 'RPG', 'Walking Simulator', 'Mystery', 'Lore-Rich', 'Dark', '2D', 'Story Rich', 'Side Scroller', 'Crafting', 'Puzzle', 'Dark Fantasy']","You have been dispatched for a 911 call. From the moment you step inside the apartment, you realize something is really wrong with the place. You are gonna make Him the last dosage. He needs his medicine.","1224"
"1618310","Zombie Strike","100","58","0","['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']","['Card Battler', 'PvP', 'Card Game', 'Turn-Based Strategy', 'Strategy', 'RPG', '3D', 'Third Person', 'Relaxing', 'Zombies', 'Turn-Based Combat', 'Casual', 'Fantasy', 'Adventure', 'Sci-fi', 'Dark Fantasy', 'Atmospheric', 'Massively Multiplayer', 'Dark', 'Multiplayer']","Zombie Strike is a strategy RPG with AFK gameplay and various elements. Survivors can recruit heroes, transform zombies, build a mighty team to defend their home! This game has high intelligence AI automatic play. Let's say goodbye to manual operation, free your hands!","326"
"1623660","MIR4","13906","65","0","['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']","['PvE', 'PvP', 'MMORPG', 'RPG', 'Martial Arts', 'Demons', 'Open World', 'Action RPG', 'Action', 'Hunting', 'Fantasy', '3D', 'Trading', 'Third Person', 'War', 'Massively Multiplayer', 'Economy', 'Lore-Rich', 'Magic', 'Foreign']","MIR4 is a free-to-play open world K-fantasy MMORPG that can be cross-played on both PC and mobile devices. MIR4 is full of action and features numerous large scale clan PVP battles. Join now and become a legend.","20786"
"1724190","Come Home","3278","92","0","['Casual', 'Indie', 'Free to Play', 'Early Access']","['Sexual Content', 'Nudity', 'Free to Play', 'NSFW', 'Dating Sim', 'Visual Novel', '3D', 'Singleplayer', 'Romance', 'Casual', 'Mature', 'Multiple Endings', 'Story Rich', 'Relaxing', 'Funny', 'Indie', 'Early Access', 'LGBTQ+', 'Conversation', 'Comedy']","An adult visual novel with 20 romanceable characters, each with their own individual, optional, storylines. Plenty of sex, laughs, and romance awaits you as you navigate the different relationships, while trying to solve the mystery of your missing father.","10261"
"1745200","Sexy Airlines MAX","613","47","0","['Casual', 'Free to Play']","['Sexual Content', 'Nudity', 'Free to Play', 'Casual', 'NSFW', 'Idler', 'Mature', 'Dating Sim', 'Singleplayer', 'Romance', 'Hentai']","Sexy Airlines is an idle-clicker dating game, that puts you in charge of an airlines company. Your goal is to use your business to hire flight attendants and get intimate with them. The more successful your business, the greater your ability to progress with the girls and make them fall for you.","3109"
"1740730","Flesh Water","709","84","0","['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']","['Free to Play', 'Horror', 'Psychological Horror', 'Female Protagonist', 'Multiple Endings', 'Walking Simulator', 'Dark', 'Surreal', 'RPG', 'Story Rich', 'Choices Matter', 'Mystery', 'Action', 'Action-Adventure', 'Adventure', 'Pixel Graphics', 'Casual', 'Exploration', 'Side Scroller', 'Singleplayer']","This is your last day as a worker for a pet feeding service, and depending on how the day goes, your life. Prepare the final meal for a client's odd pet that lives in an abandoned pool all while trying to make it out safely and avoid mistakes.","971"
"1758950","Banzai Escape 2 Subterranean","535","81","0","['Action', 'Early Access']","['Early Access', 'Anime', 'Third-Person Shooter', 'Looter Shooter', 'Female Protagonist', 'Military', 'Co-op', 'Online Co-Op', 'Procedural Generation', 'Action', 'Shooter', 'Arcade', '3D', 'Third Person', 'Fantasy', 'Futuristic', 'Character Customization', 'Combat', 'Linear', 'Multiplayer']","Banzai Escape 2 Subterranean is a Singleplayer or Co-op Cute Anime Third-person Action Modern Warfare Shooter and a sequel based the events of Banzai Escape 2. You as a player, controlling a cute clone sister fighting to clearing up path inside the underground network dungeon.","2104"
"1839660","Crystal Clash","1207","83","0","['Action', 'Casual', 'Strategy', 'Free to Play']","['Action RTS', 'Tower Defense', 'Casual', 'Sandbox', 'Multiplayer', 'Online Co-Op', 'Strategy', 'Real Time Tactics', 'PvE', '3D', 'PvP', 'Card Game', 'Stylized', 'Trading Card Game', 'Cartoony', 'MOBA', 'RTS', 'Top-Down', 'Deckbuilding', 'Action']","Crystal Clash is a mix of Lane Battles and Deckbuilding - with action-packed tug-of-war strategy, just like your favorite RTS mods from back in the day! :) Play 2v2 or co-op with a friend, or pair up with new allies and enemies! Collect cards, build your decks and have fun crushing your enemies!","1848"
"1812290","The Elder Scrolls: Arena","1655","83","0","['Action', 'RPG']","['RPG', 'Fantasy', 'Action RPG', 'Singleplayer', 'Action', 'Story Rich', 'Free to Play', 'First-Person', 'Classic', 'Retro', 'Open World', ""1990's"", 'Dungeon Crawler', 'Difficult', 'Nudity', 'Adventure', 'Exploration', 'Character Customization', 'Atmospheric', 'Female Protagonist']","THE LEGEND BEGINS","5706"
"1839610","Hammer Kid","36","75","0","['Action', 'Adventure', 'Indie']","['Cute', 'Free to Play', '2D Platformer', 'Difficult', 'Retro', 'Precision Platformer', 'Platformer', 'Arcade', '2D', 'Funny', 'Controller', 'Linear', 'Colorful', 'Pixel Graphics', 'Family Friendly', 'Fantasy', 'Atmospheric', 'Adventure', '1980s', ""1990's""]","A charming pixel art platform adventure, reminiscent of the good old 16-bit days. Served as the foundation for the retro-platformer Tiny Thor.","200"
"2060080","Fap Goddess","742","76","0","['Casual', 'RPG', 'Free to Play']","['Sexual Content', 'Nudity', 'Free to Play', 'Hentai', 'Mature', 'NSFW', 'Match 3', 'RPG', 'Casual', 'Cute', '2D', 'Anime', 'Romance', 'Colorful', 'Singleplayer', 'Fantasy', 'Cartoon', 'Magic', 'Party-Based RPG', 'Tactical RPG']","Start your isekai journey in the land of goddesses, abyssal creatures and match-3 block madness - with a side of very, very naughty action! Create your dream harem while discovering the story behind each goddess, all while enjoying fun mechanics and engaging events!","2571"
"1941000","Booty Farm","684","66","0","['Casual', 'Free to Play', 'Simulation']","['Sexual Content', 'NSFW', 'Farming Sim', 'Relaxing', 'Resource Management', 'Emotional', 'Story Rich', 'Casual', 'Dating Sim', 'Romance', 'Funny', 'Crafting', 'Cute', 'Time Management', 'Comedy', 'Drama', 'Agriculture', 'Management', 'Nature', '2D']","Congrats, you just inherited a farm and your hot neighbors will not let you be! Erotic hijinks ensue on your neverending quest to expand your farm! Discover spicy romances and intertwining stories in this bizarrely relaxing farm simulator.","2168"
"1892370","Riding to Bounce City","358","80","0","['Action', 'Casual', 'Indie', 'Racing', 'Free to Play']","['Nudity', 'Hentai', 'Sexual Content', 'Mature', 'Anime', 'NSFW', 'Female Protagonist', 'Cute', 'Casual', 'Arcade', 'Hand-drawn', '2D', 'Racing', '2D Platformer', 'Action-Adventure', 'Dating Sim', 'Character Customization', 'Cycling', 'Romance', 'Combat Racing']","Censored version FREE! Game inspired by old-school racing games, with explicit sexual content in the third person. A mysterious call makes these girls go on a pleasure trip, riding their faithful ""friend"" between their legs.","2130"
"2066550","Error143","3204","96","0","['Casual', 'Free to Play', 'Indie', 'Simulation']","['Visual Novel', 'Dating Sim', 'LGBTQ+', 'Romance', 'Choose Your Own Adventure', 'Choices Matter', '2D', 'Otome', 'Immersive Sim', 'Cute', 'First-Person', 'Multiple Endings', 'Narration', 'Anime', 'Stylized', 'Hacking', 'Simulation', 'Memes', 'Emotional', 'Comedy']","A bickering and bantering rivals-to-lovers visual novel where you fall in love after first hack.","7510"
"489940","BATTALION: Legacy","16585","59","0","['Action', 'Free to Play']","['FPS', 'Arena Shooter', 'PvP', 'Competitive', 'Shooter', 'Arcade', 'First-Person', 'Action', 'Military', 'World War II', 'Tactical', 'Survival', 'War', 'Multiplayer', 'Co-op', 'Singleplayer', 'Massively Multiplayer', 'Early Access', 'Violent', 'Fast-Paced']","BATTALION: Legacy recaptures the core of classic shooters in the final iteration of Battalion 1944. Return to the simple days of playing first person shooters with your friends. Grab your bolt action rifle in 'rifles only' mode or compete in 5v5 Search and Destroy.","65654"
"2141910","Magic: The Gathering Arena","8339","66","0","['Strategy', 'Free to Play']","['Strategy', 'Card Game', 'Free to Play', 'Trading Card Game', 'Deckbuilding', 'PvP', 'eSports', 'Turn-Based Strategy', 'Fantasy', 'Magic', 'Tactical', 'Multiplayer', 'Gambling']","Magic: The Gathering Arena empowers you to discover your strategy, meet the planeswalkers, explore the multiverse, and battle friends around the world. Start playing for free, challenge your friends, unlock cards, and feel the magic of the original fantasy CCG!","8824"
"2246300","No More Money","678","80","0","['Indie']","['Sexual Content', 'Nudity', 'NSFW', 'Visual Novel', 'Dating Sim', 'Free to Play', 'Story Rich', 'Choices Matter', 'Immersive Sim', 'Multiple Endings', 'Romance', '3D', 'Indie', 'Singleplayer', 'Narration', 'Adventure', 'Mystery', 'Drama', 'Violent', 'Cinematic']","In this Visual Novel you play the role of a 20 years old guy, who just moved to another city where he starts a new life. Be careful because every choice matters and you can either become the hero of the story or the villain. The choice is yours.","4550"
"550200","World Destroyers","8","100","0","['Action', 'Indie']","['Action', 'Indie', 'Space', 'Local Co-Op', 'Retro', '4 Player Local', 'Local Multiplayer', 'Fast-Paced', 'Classic']","World Destroyers is a fast-paced, skill-testing, multiplayer space shooter that pays homage to classic games such as Asteroids, but with modern high-speed action.","79"
"2224850","EMPTY SHELL: PROLOGUE","1244","95","0","['Action', 'Adventure', 'Free to Play', 'Indie']","['Action Roguelike', 'Roguelite', 'Top-Down', 'Action-Adventure', 'Roguelike', 'Horror', 'Action', 'Controller', 'Story Rich', 'Adventure', 'Sci-fi', 'Survival', 'Old School', 'Retro', 'Survival Horror', 'Combat', 'Free to Play', 'Singleplayer', 'Dark', 'Gore']","EMPTY SHELL: PROLOGUE will throw you in a dark industrial environment, a secret facility on a japanese island. Each volunteer has signed a contract for a ""recovery operation"" without being privy to too many details. A tense roguelite survival horror with a top down perspective.","1764"
"2392040","Antbassador","111","80","0","['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']","['Side Scroller', 'Physics', 'Action-Adventure', '3D', 'Cute', 'Funny', 'Casual', 'Linear', 'Simulation', 'Story Rich', 'Colorful', 'Family Friendly', 'Fantasy', 'Adventure', 'Comedy', 'Singleplayer', 'Experimental', 'Free to Play', 'Indie']","Take control of The Antbassador, a giant human finger with a tophat, as he makes his way through a bustling ant colony. You must use your prodigious digit to help the citizens of Antopia without causing an international incident!","211"
